miR-10b1	miR-10b2	miR-10b3	miR-10b4	miR-cont1	miR-cont2	miR-cont3	miR-cont4
ENSG00000223768.1	67.8730975448165	29.4443127648851	50.4710286099603	43.3226396471059	80.8128177100465	43.8918912397624	55.8879037812248	50.9672231968169
ENSG00000223773.2	105.252484598484	62.8145338984216	58.3880527056404	53.9126182275096	131.189639139686	63.0945936571585	50.8071852556589	45.5451781758789
ENSG00000223776.4	5.90200848215796	7.8518167373027	0	8.66452792942119	4.19806845246995	5.4864864049703	4.06457482045271	6.50645402512556
ENSG00000223779.4	3.93467232143864	2.94443127648851	1.97925602392001	0	5.24758556558743	4.57207200414192	0	4.33763601675037
ENSG00000223797.1	27.5427062500705	36.314652410025	37.6058644544802	32.7326610667023	57.7234412214618	43.8918912397624	33.5327422687349	33.6166791298154
ENSG00000223799.1	7.86934464287728	4.90738546081419	10.8859081315601	12.5154292313862	6.29710267870492	7.31531520662707	14.2260118715845	15.1817260586263
ENSG00000223803.1	918.745987055922	1118.88388506563	1272.66162338057	1113.87320159337	955.060572936913	1092.72520898992	1239.69532023808	1099.59073024622
ENSG00000223804.1	15.7386892857546	13.7406792902797	7.91702409568005	18.2917811843336	14.6932395836448	10.9729728099406	10.1614370511318	14.0973170544387
ENSG00000223806.3	0	0.981477092162837	0	0	0	0.914414400828384	0	0
ENSG00000223820.5	5.90200848215796	5.88886255297702	4.94814005980003	5.77635195294746	9.44565401805738	7.31531520662707	4.06457482045271	4.33763601675037
ENSG00000223821.1	0.98366808035966	3.92590836865135	0	0	3.14855133935246	0	2.03228741022636	1.08440900418759
ENSG00000223825.4	284.280075223942	406.331516155415	391.892692736163	261.861288533618	274.973483636781	393.198192356205	365.811733840744	260.258161005022
ENSG00000223855.1	0.98366808035966	0	0	0	2.09903422623497	0	0	0
ENSG00000223861.1	0	0.981477092162837	0	0	1.04951711311749	0	0	0
ENSG00000223863.1	1.96733616071932	0	0	0	0	0	0	1.08440900418759
ENSG00000223864.1	0	0	0	0.962725325491243	1.04951711311749	0	3.04843111533954	0
ENSG00000223865.6	1483.37146518237	1519.32653866807	964.887311661006	1707.87472742146	1512.3541600023	1718.18465915653	1001.91769324159	1763.24904080903
ENSG00000223872.1	0	0	0.989628011960007	0	0	0.914414400828384	0	0
ENSG00000223873.1	137.713531250352	142.314178363611	142.506433722241	132.856094917792	140.635293157743	117.045043306033	136.163256485166	106.272082410384
ENSG00000223877.3	34.4283828125881	44.1664691473277	50.4710286099603	41.3971889961234	35.6835818459945	53.0360352480463	50.8071852556589	44.4607691716913
ENSG00000223886.3	134.762527009273	161.943720206868	226.624814738842	192.545065098249	153.229498515153	177.396393760707	223.551615124899	152.901669590451
ENSG00000223891.1	68.8567656251762	102.073617584935	105.890197279721	95.3098072236331	85.0108861625164	119.788286508518	110.759663857336	107.356491414572
ENSG00000223893.1	0	0.981477092162837	0.989628011960007	0.962725325491243	2.09903422623497	0	0	1.08440900418759
ENSG00000223899.1	14.7550212053949	22.5739731197453	14.8444201794001	17.3290558588424	16.7922738098798	19.2027024173961	24.3874489227163	11.9284990460635
ENSG00000223901.1	0	0	1.97925602392001	0	0	0	0	0
ENSG00000223908.5	19.6733616071932	39.2590836865135	46.5125165621203	50.0617169255446	27.2874449410546	47.549548843076	35.5650296789612	39.0387241507533
ENSG00000223914.1	1.96733616071932	0	0	0	1.04951711311749	0	0	1.08440900418759
ENSG00000223922.1	2.95100424107898	0.981477092162837	1.97925602392001	0.962725325491243	7.3466197918224	1.82882880165677	0	0
ENSG00000223928.1	35.4120508929478	50.0553317003047	40.5747484903603	26.9563091137548	32.5350305066421	36.5765760331354	41.6618919096403	22.7725890879394
ENSG00000223930.1	0	0	0	1.92545065098249	0	0	0	0
ENSG00000223935.1	0.98366808035966	0.981477092162837	0	2.88817597647373	0	0.914414400828384	1.01614370511318	1.08440900418759
ENSG00000223949.2	0.98366808035966	0.981477092162837	0	0.962725325491243	2.09903422623497	4.57207200414192	0	0
ENSG00000223959.4	841.036208707509	434.794351828137	263.241051181362	291.705773623847	891.040029036746	471.837830827446	294.681674482822	360.023789390281
ENSG00000223960.2	429.862951117171	336.646642611853	368.141620449122	421.673692565164	409.31167411582	387.711705951235	413.570487981064	530.276003047733
ENSG00000223969.1	0	0	0	0	1.04951711311749	0	0	1.08440900418759
ENSG00000223973.2	8.85301272323694	9.81477092162837	9.89628011960007	13.4781545568774	11.5446882442924	8.22972960745546	15.2421555766977	6.50645402512556
ENSG00000223977.1	9.8366808035966	17.6665876589311	15.8340481913601	15.4036052078599	15.7427566967623	20.1171168182244	18.2905866920372	15.1817260586263
ENSG00000223984.1	725.947043305429	810.700078126504	879.779302632446	917.477235193155	755.65232144459	779.995483906612	861.689861935975	798.125027082068
ENSG00000223989.1	0	0	0.989628011960007	0	1.04951711311749	0	0	0
ENSG00000224001.2	0.98366808035966	1.96295418432567	0	0.962725325491243	1.04951711311749	2.74324320248515	2.03228741022636	2.16881800837519
ENSG00000224003.1	22.6243658482722	10.7962480137912	31.6680963827202	26.9563091137548	22.0398593754672	17.3738736157393	42.6780356147535	17.3505440670015
ENSG00000224004.2	244.933352009555	269.90620034478	350.328316233842	313.848456110145	283.369620541721	272.495491446858	318.052979700425	278.693114076211
ENSG00000224005.2	9.8366808035966	1.96295418432567	4.94814005980003	0	10.4951711311749	3.65765760331354	1.01614370511318	0
ENSG00000224011.1	0	0	3.95851204784003	1.92545065098249	2.09903422623497	0.914414400828384	1.01614370511318	2.16881800837519
ENSG00000224014.1	0	0.981477092162837	0	0	2.09903422623497	0	0	0
ENSG00000224019.1	0	0.981477092162837	0	0	1.04951711311749	0	0	0
ENSG00000224020.1	2.95100424107898	0	0	0.962725325491243	0	0.914414400828384	0	2.16881800837519
ENSG00000224023.6	17.7060254464739	13.7406792902797	17.8133042152801	20.2172318353161	23.0893764885847	18.2882880165677	23.3713052176031	22.7725890879394
ENSG00000224025.2	0.98366808035966	1.96295418432567	4.94814005980003	0.962725325491243	2.09903422623497	1.82882880165677	7.11300593579225	2.16881800837519
ENSG00000224032.2	526.262422992418	364.128001192413	299.857287623882	302.29575220425	495.372077391454	331.932427500703	261.148932214087	369.783470427969
ENSG00000224034.1	34.4283828125881	23.5554502119081	11.8755361435201	16.3663305333511	28.3369620541721	29.2612608265083	8.12914964090543	17.3505440670015
ENSG00000224040.1	26.5590381697108	40.2405607786763	32.6577243946802	33.6953863921935	27.2874449410546	29.2612608265083	30.4843111533954	32.5322701256278
ENSG00000224043.3	44.2650636161847	28.4628356727223	31.6680963827202	31.769935741211	38.832133185347	33.8333328306502	28.452023743169	35.7854971381906
ENSG00000224046.1	8.85301272323694	10.7962480137912	13.8547921674401	15.4036052078599	7.3466197918224	20.1171168182244	11.177580756245	15.1817260586263
ENSG00000224050.1	3.93467232143864	0	0	0.962725325491243	2.09903422623497	0	1.01614370511318	0
ENSG00000224051.2	552.821461162129	644.830449550984	708.573656563365	839.496483828364	501.669180070159	801.941429526493	670.654845374698	837.163751232822
ENSG00000224058.2	21.6406977679125	25.5184043962338	28.6992123468402	26.9563091137548	26.2379278279372	22.8603600207096	30.4843111533954	39.0387241507533
ENSG00000224059.1	2.95100424107898	0.981477092162837	1.97925602392001	5.77635195294746	2.09903422623497	1.82882880165677	3.04843111533954	3.25322701256278
ENSG00000224061.1	14.7550212053949	14.7221563824426	19.7925602392001	23.1054078117898	18.8913080361148	14.6306304132541	19.3067303971504	13.0129080502511
ENSG00000224063.1	0	0	0	0	2.09903422623497	0	0	0
ENSG00000224066.1	11.8040169643159	4.90738546081419	1.97925602392001	0	14.6932395836448	0	2.03228741022636	1.08440900418759
ENSG00000224067.2	11.8040169643159	11.777725105954	12.8651641554801	19.2545065098249	22.0398593754672	17.3738736157393	11.177580756245	10.8440900418759
ENSG00000224072.1	12.7876850446756	6.87033964513986	19.7925602392001	23.1054078117898	9.44565401805738	9.14414400828384	8.12914964090543	10.8440900418759
ENSG00000224078.8	695.45333281428	475.034912606813	398.820088819883	276.302168415987	640.205439001667	428.860353988512	383.086176827668	333.997973289779
ENSG00000224080.1	20.6570296875529	12.7592021981169	17.8133042152801	10.5899785804037	13.6437224705273	20.1171168182244	16.2582992818109	27.1102251046898
ENSG00000224083.1	13.7713531250352	1.96295418432567	0	0.962725325491243	9.44565401805738	6.40090080579869	4.06457482045271	1.08440900418759
ENSG00000224086.3	1.96733616071932	6.87033964513986	2.96888403588002	2.88817597647373	3.14855133935246	5.4864864049703	6.09686223067907	2.16881800837519
ENSG00000224093.1	1.96733616071932	0	0	0.962725325491243	2.09903422623497	0.914414400828384	0	0
ENSG00000224094.1	116.07283348244	134.462361626309	138.547921674401	134.781545568774	109.149779764219	124.36035851266	137.179400190279	139.888761540199
ENSG00000224097.5	225.259990402362	222.795299920964	224.645558714921	228.165902141425	194.160665926735	234.090086612066	219.487040304447	209.290937808205
ENSG00000224099.1	1.96733616071932	1.96295418432567	0.989628011960007	0	1.04951711311749	0.914414400828384	0	0
ENSG00000224101.1	0	0	0	0.962725325491243	0	0.914414400828384	0	0
ENSG00000224110.3	0	0	0	0	1.04951711311749	0	0	1.08440900418759
ENSG00000224113.2	281.329070982863	240.461887579895	171.205646069081	183.880537168827	272.874449410546	243.23423062035	165.631423933448	184.349530711891
ENSG00000224114.1	251.819028572073	408.29447033974	423.560789118883	334.065687945461	298.062860125366	363.936931529697	399.344476109479	341.588836319092
ENSG00000224117.1	89.5137953127291	100.110663400609	109.848709327561	96.2725325491243	98.6546086330437	96.0135120869803	117.872669793129	100.850037389446
ENSG00000224126.2	279.361734822143	288.554265095874	347.359432197962	390.866482149445	276.023000749899	316.387382686621	339.391997507802	339.420018310717
ENSG00000224137.1	1.96733616071932	2.94443127648851	0	0	2.09903422623497	0	0	2.16881800837519
ENSG00000224142.1	0	0	0	0	1.04951711311749	0.914414400828384	0	0
ENSG00000224152.1	1.96733616071932	0.981477092162837	0	0.962725325491243	2.09903422623497	1.82882880165677	0	0
ENSG00000224155.2	273.459726339985	334.683688427527	322.618731898962	301.333026878759	279.171552089251	354.792787521413	354.634153084499	305.803339180901
ENSG00000224165.1	1.96733616071932	1.96295418432567	6.92739608372005	7.70180260392994	2.09903422623497	6.40090080579869	5.08071852556589	4.33763601675037
ENSG00000224172.1	5.90200848215796	7.8518167373027	17.8133042152801	17.3290558588424	10.4951711311749	10.9729728099406	12.1937244613581	17.3505440670015
ENSG00000224183.1	5.90200848215796	3.92590836865135	4.94814005980003	0	9.44565401805738	3.65765760331354	1.01614370511318	0
ENSG00000224185.1	1.96733616071932	0	0	0	3.14855133935246	1.82882880165677	0	1.08440900418759
ENSG00000224186.4	3.93467232143864	0.981477092162837	0.989628011960007	5.77635195294746	6.29710267870492	2.74324320248515	1.01614370511318	2.16881800837519
ENSG00000224187.1	3.93467232143864	1.96295418432567	5.93776807176004	4.81362662745622	1.04951711311749	2.74324320248515	4.06457482045271	0
ENSG00000224189.2	1.96733616071932	0.981477092162837	0.989628011960007	0	3.14855133935246	3.65765760331354	1.01614370511318	1.08440900418759
ENSG00000224195.1	2.95100424107898	1.96295418432567	2.96888403588002	0.962725325491243	4.19806845246995	3.65765760331354	2.03228741022636	3.25322701256278
ENSG00000224207.2	0	0	0	1.92545065098249	0	0.914414400828384	0	0
ENSG00000224208.1	164.272569420063	166.851105667682	221.676674679041	215.650472910038	146.932395836448	172.824321756565	218.470896599333	201.700074778892
ENSG00000224215.1	0.98366808035966	2.94443127648851	1.97925602392001	2.88817597647373	2.09903422623497	2.74324320248515	7.11300593579225	1.08440900418759
ENSG00000224216.1	0	0	0	0	1.04951711311749	0.914414400828384	1.01614370511318	2.16881800837519
ENSG00000224217.1	58.0364167412199	49.0738546081419	50.4710286099603	58.7262448549658	73.4661979182241	55.7792784505314	50.8071852556589	44.4607691716913
ENSG00000224220.1	11.8040169643159	4.90738546081419	0.989628011960007	1.92545065098249	4.19806845246995	3.65765760331354	0	4.33763601675037
ENSG00000224221.1	1.96733616071932	0.981477092162837	0.989628011960007	0	2.09903422623497	0	0	0
ENSG00000224224.1	94.4321357145274	127.592021981169	155.371597877721	155.961502729581	98.6546086330437	128.932430516802	156.486130587429	145.310806561137
ENSG00000224227.2	4.9183404017983	0.981477092162837	0	0.962725325491243	1.04951711311749	0	0	1.08440900418759
ENSG00000224232.1	0.98366808035966	0.981477092162837	0	0	1.04951711311749	0.914414400828384	4.06457482045271	0
ENSG00000224236.2	76.7261102680535	92.2588466633067	107.869453303641	94.3470818981418	83.9613690493989	112.472971301891	88.4045023448465	73.7398122847563
ENSG00000224237.1	3.93467232143864	34.3516982256993	49.4814005980003	10.5899785804037	5.24758556558743	40.2342336364489	36.5811733840744	2.16881800837519
ENSG00000224255.2	0.98366808035966	0	0	1.92545065098249	0	0.914414400828384	0	1.08440900418759
ENSG00000224261.2	1.96733616071932	0.981477092162837	0.989628011960007	1.92545065098249	3.14855133935246	2.74324320248515	2.03228741022636	5.42204502093796
ENSG00000224273.1	0	0	0	0	2.09903422623497	0	2.03228741022636	0
ENSG00000224280.1	586.266175894357	498.590362818721	390.903064724203	394.71738345141	583.531514893322	512.072064463895	404.425194635045	461.958235783914
ENSG00000224281.4	39.3467232143864	40.2405607786763	28.6992123468402	33.6953863921935	40.931167411582	35.662161632307	33.5327422687349	29.279043113065
ENSG00000224287.2	190.831607589774	211.01757481501	230.583326786682	219.501374212003	179.46742634309	185.626123368162	225.583902535126	204.953301791455
ENSG00000224292.1	4.9183404017983	1.96295418432567	5.93776807176004	3.85090130196497	3.14855133935246	0.914414400828384	4.06457482045271	1.08440900418759
ENSG00000224294.1	1.96733616071932	1.96295418432567	0	1.92545065098249	0	0.914414400828384	1.01614370511318	7.59086302931315
ENSG00000224295.2	10.8203488839563	0.981477092162837	5.93776807176004	0.962725325491243	6.29710267870492	0	0	3.25322701256278
ENSG00000224298.2	33.4447147322284	25.5184043962338	5.93776807176004	26.9563091137548	40.931167411582	25.6036032231948	3.04843111533954	44.4607691716913
ENSG00000224302.1	1.96733616071932	1.96295418432567	0	0	4.19806845246995	0.914414400828384	0	0
ENSG00000224312.1	0.98366808035966	0	0	1.92545065098249	0	0.914414400828384	0	1.08440900418759
ENSG00000224316.1	0.98366808035966	0	0.989628011960007	0	2.09903422623497	2.74324320248515	0	1.08440900418759
ENSG00000224321.1	0.98366808035966	1.96295418432567	0	0	0	0	1.01614370511318	1.08440900418759
ENSG00000224324.1	28.5263743304301	21.5924960275824	21.7718162631201	21.1799571608073	14.6932395836448	25.6036032231948	24.3874489227163	17.3505440670015
ENSG00000224328.1	0.98366808035966	0	1.97925602392001	0	3.14855133935246	0.914414400828384	2.03228741022636	0
ENSG00000224334.1	263.623045536389	274.813585805594	353.297200269722	370.649250314129	255.032658487549	280.725221054314	343.456572328254	369.783470427969
ENSG00000224337.1	2.95100424107898	0	0.989628011960007	0	1.04951711311749	0.914414400828384	2.03228741022636	2.16881800837519
ENSG00000224341.1	10.8203488839563	9.81477092162837	14.8444201794001	21.1799571608073	10.4951711311749	10.9729728099406	12.1937244613581	6.50645402512556
ENSG00000224342.1	0	0	0	0.962725325491243	0	0	1.01614370511318	0
ENSG00000224356.3	0.98366808035966	0	0.989628011960007	0.962725325491243	1.04951711311749	0	0	0
ENSG00000224358.1	6.88567656251762	9.81477092162837	9.89628011960007	5.77635195294746	10.4951711311749	4.57207200414192	7.11300593579225	3.25322701256278
ENSG00000224367.2	0	0.981477092162837	0	0.962725325491243	0	0.914414400828384	0	0
ENSG00000224373.2	0	0	0	0	1.04951711311749	0	0	1.08440900418759
ENSG00000224376.1	4.9183404017983	0	0	1.92545065098249	5.24758556558743	1.82882880165677	0	2.16881800837519
ENSG00000224383.3	55.085412500141	53.981240068956	24.7407002990002	33.6953863921935	65.0700610132842	55.7792784505314	36.5811733840744	31.4478611214402
ENSG00000224389.4	0.98366808035966	0.981477092162837	0.989628011960007	0	2.09903422623497	0	0	0
ENSG00000224397.1	3.93467232143864	0.981477092162837	0	0	1.04951711311749	0.914414400828384	0	0
ENSG00000224407.1	0	2.94443127648851	1.97925602392001	4.81362662745622	3.14855133935246	0.914414400828384	3.04843111533954	0
ENSG00000224410.1	28.5263743304301	28.4628356727223	37.6058644544802	30.8072104157198	25.1884107148197	30.1756752273367	32.5165985636217	36.8699061423781
ENSG00000224411.2	7440.46535984047	8891.20097790314	8829.46112270718	9450.11179502204	7278.40117946977	8323.91429074078	8969.50048503403	8094.02880725619
ENSG00000224415.1	1112.52859888678	1343.64213917092	1423.08508119849	1264.05835237	1140.82510195871	1303.95493558128	1362.64870855677	1267.6741258953
ENSG00000224418.1	10.8203488839563	0.981477092162837	8.90665210764006	4.81362662745622	7.3466197918224	5.4864864049703	7.11300593579225	5.42204502093796
ENSG00000224420.3	47.2160678572637	25.5184043962338	22.7614442750802	15.4036052078599	48.2777872034044	28.3468464256799	17.274442986924	21.6881800837519
ENSG00000224424.7	19.6733616071932	19.6295418432567	31.6680963827202	26.9563091137548	25.1884107148197	18.2882880165677	25.4035926278295	35.7854971381906
ENSG00000224425.2	2.95100424107898	3.92590836865135	6.92739608372005	1.92545065098249	4.19806845246995	6.40090080579869	8.12914964090543	1.08440900418759
ENSG00000224426.1	15.7386892857546	15.7036334746054	19.7925602392001	25.0308584627723	10.4951711311749	17.3738736157393	23.3713052176031	30.3634521172526
ENSG00000224429.3	54.1017444197813	57.9071484376074	76.2013569209205	74.1298500628257	55.6244069952268	59.436936053845	68.081628242583	107.356491414572
ENSG00000224430.2	0.98366808035966	1.96295418432567	0	0.962725325491243	0	0.914414400828384	0	0
ENSG00000224437.2	107.219820759203	120.721682336029	114.796849387361	103.011609827563	103.902194198631	106.072070496093	109.743520152223	108.440900418759
ENSG00000224441.1	2.95100424107898	0	0.989628011960007	0.962725325491243	1.04951711311749	0	0	1.08440900418759
ENSG00000224442.1	0.98366808035966	0.981477092162837	0.989628011960007	0	2.09903422623497	0.914414400828384	1.01614370511318	0
ENSG00000224452.1	0	1.96295418432567	0.989628011960007	0	0	0.914414400828384	0	0
ENSG00000224458.3	0	0	0	0.962725325491243	1.04951711311749	0	2.03228741022636	0
ENSG00000224460.1	12.7876850446756	5.88886255297702	6.92739608372005	18.2917811843336	15.7427566967623	15.5450448140825	14.2260118715845	6.50645402512556
ENSG00000224464.2	0	0.981477092162837	0.989628011960007	0	0	0.914414400828384	1.01614370511318	0
ENSG00000224470.3	2044.06227098737	2014.9724702103	1673.46096822437	1675.14206635476	2006.67672028063	1948.61708816529	1664.44338897539	1889.04048529479
ENSG00000224473.1	20.6570296875529	19.6295418432567	26.7199563229202	21.1799571608073	12.5942053574098	23.774774421538	25.4035926278295	16.2661350628139
ENSG00000224474.2	4.9183404017983	0.981477092162837	0.989628011960007	2.88817597647373	4.19806845246995	0.914414400828384	0	1.08440900418759
ENSG00000224476.3	0	0.981477092162837	0	0	1.04951711311749	0	0	0
ENSG00000224478.1	1.96733616071932	1.96295418432567	2.96888403588002	0	1.04951711311749	2.74324320248515	3.04843111533954	2.16881800837519
ENSG00000224479.1	1.96733616071932	0.981477092162837	3.95851204784003	0.962725325491243	3.14855133935246	0.914414400828384	0	1.08440900418759
ENSG00000224482.1	0	0	0.989628011960007	0	0	0	1.01614370511318	0
ENSG00000224494.1	0	0	0	0	2.09903422623497	0	0	0
ENSG00000224505.2	16.7223573661142	11.777725105954	1.97925602392001	2.88817597647373	35.6835818459945	7.31531520662707	1.01614370511318	3.25322701256278
ENSG00000224521.1	1.96733616071932	0	0	0.962725325491243	0	0	0	0
ENSG00000224531.4	753.4897495555	872.533134932762	641.278951750084	737.447599326292	768.246526802	836.689176757971	724.510461745696	750.411030897814
ENSG00000224536.1	22.6243658482722	16.6851105667682	8.90665210764006	12.5154292313862	20.9903422623497	18.2882880165677	17.274442986924	15.1817260586263
ENSG00000224540.1	73.7751060269745	75.5737360965385	99.9524292079607	101.086159176581	77.664266370694	91.4414400828384	120.921100908468	100.850037389446
ENSG00000224543.3	2.95100424107898	0	1.97925602392001	4.81362662745622	0	5.4864864049703	6.09686223067907	4.33763601675037
ENSG00000224545.1	0	0.981477092162837	0	0	0	0.914414400828384	0	0
ENSG00000224546.2	675.779971207086	794.014967559735	848.111206249726	801.950196134205	675.889020847661	752.56305188176	809.866532975203	763.423938948065
ENSG00000224550.1	580.364167412199	738.070773306454	850.090462273646	824.092878620504	594.026686024497	659.292782997265	806.818101859864	725.4696238015
ENSG00000224557.3	0	0	0.989628011960007	0.962725325491243	0	0	0	1.08440900418759
ENSG00000224565.1	1.96733616071932	0.981477092162837	0.989628011960007	3.85090130196497	2.09903422623497	0	3.04843111533954	2.16881800837519
ENSG00000224566.2	34.4283828125881	31.4072669492108	40.5747484903603	42.3599143216147	31.4855133935246	32.0045040289934	51.8233289607721	34.701088134003
ENSG00000224569.3	135.746195089633	121.703159428192	135.579037638521	110.713412431493	112.298331103571	141.7342321284	129.050250549374	123.622626477386
ENSG00000224578.3	2467.03954554203	3038.65307733614	3342.9634244009	2989.26213565031	2361.41350451434	2767.93239130752	3044.36654051908	2757.65209764905
ENSG00000224592.1	1.96733616071932	0	0	0	0	0	0	0
ENSG00000224596.3	1.96733616071932	0.981477092162837	0.989628011960007	0	2.09903422623497	4.57207200414192	2.03228741022636	3.25322701256278
ENSG00000224597.5	269.525054018547	398.479699418112	436.425953274363	546.827984879026	283.369620541721	384.96846274875	431.861074673101	481.477597859291
ENSG00000224609.2	0	0	0.989628011960007	0	0	0.914414400828384	0	0
ENSG00000224610.1	0	0.981477092162837	0	0.962725325491243	0	0	0	1.08440900418759
ENSG00000224611.1	13.7713531250352	15.7036334746054	9.89628011960007	16.3663305333511	4.19806845246995	13.7162160124258	18.2905866920372	10.8440900418759
ENSG00000224614.1	31.4773785715091	16.6851105667682	21.7718162631201	18.2917811843336	29.3864791672896	16.4594592149109	19.3067303971504	14.0973170544387
ENSG00000224616.1	4.9183404017983	4.90738546081419	2.96888403588002	1.92545065098249	9.44565401805738	2.74324320248515	5.08071852556589	1.08440900418759
ENSG00000224626.1	0	0	0	0.962725325491243	0	0	1.01614370511318	1.08440900418759
ENSG00000224628.2	440.683300001128	458.349802040045	529.450986398604	385.090130196497	540.501313255505	426.117110786027	491.813553274778	354.601744369343
ENSG00000224631.3	3722.20001608095	4496.14655919796	4665.10644837947	4280.27679713407	3795.05388103283	4320.60804391412	4560.45294854795	4501.3817763827
ENSG00000224635.1	18.6896935268335	6.87033964513986	0.989628011960007	2.88817597647373	12.5942053574098	9.14414400828384	8.12914964090543	4.33763601675037
ENSG00000224637.1	4.9183404017983	5.88886255297702	6.92739608372005	10.5899785804037	5.24758556558743	3.65765760331354	12.1937244613581	8.67527203350074
ENSG00000224645.1	0.98366808035966	1.96295418432567	0.989628011960007	0.962725325491243	1.04951711311749	0.914414400828384	2.03228741022636	1.08440900418759
ENSG00000224647.2	1.96733616071932	0	0	0	0	0	0	0
ENSG00000224650.2	0.98366808035966	0	0.989628011960007	0.962725325491243	0	0.914414400828384	1.01614370511318	1.08440900418759
ENSG00000224652.1	0	0	0	0	1.04951711311749	0	0	3.25322701256278
ENSG00000224660.1	514.458406028102	170.777014036334	61.3569367415204	68.3534981098782	483.827389147161	183.797294566505	45.726466730093	137.719943531824
ENSG00000224666.2	0.98366808035966	0	0.989628011960007	0.962725325491243	0	0.914414400828384	0	0
ENSG00000224668.1	464.29133392976	562.386373809306	529.450986398604	541.051632926079	456.539944206107	514.81530766638	560.911325222474	502.081368938855
ENSG00000224677.1	0	0	0.989628011960007	0.962725325491243	0	0	0	0
ENSG00000224680.4	23.6080339286318	29.4443127648851	17.8133042152801	27.919034439246	25.1884107148197	24.6891888223664	32.5165985636217	24.9414070963146
ENSG00000224699.4	17.7060254464739	4.90738546081419	10.8859081315601	12.5154292313862	14.6932395836448	10.0585584091122	10.1614370511318	18.4349530711891
ENSG00000224701.1	0.98366808035966	0.981477092162837	0	0	0	0	0	0
ENSG00000224707.1	0	0	0	0.962725325491243	0	1.82882880165677	1.01614370511318	0
ENSG00000224722.3	348.21850044732	342.53550516483	298.867659611922	312.885730784654	355.786301346828	327.360355496562	301.794680418614	310.140975197652
ENSG00000224725.2	102.301480357405	114.832819783052	120.734617459121	134.781545568774	113.347848216689	118.87387210769	143.276262420958	107.356491414572
ENSG00000224727.1	32.4610466518688	43.1849920551648	43.5436325262403	25.9935837882636	46.1787529771694	40.2342336364489	44.7103230249799	31.4478611214402
ENSG00000224728.1	20.6570296875529	18.6480647510939	24.7407002990002	24.0681331372811	30.4359962804071	19.2027024173961	25.4035926278295	22.7725890879394
ENSG00000224729.4	2.95100424107898	2.94443127648851	0.989628011960007	1.92545065098249	4.19806845246995	0.914414400828384	0	6.50645402512556
ENSG00000224738.1	23.6080339286318	21.5924960275824	33.6473524066402	26.9563091137548	20.9903422623497	29.2612608265083	32.5165985636217	30.3634521172526
ENSG00000224745.1	0.98366808035966	0.981477092162837	0	0.962725325491243	3.14855133935246	0	1.01614370511318	1.08440900418759
ENSG00000224751.2	54.1017444197813	53.981240068956	122.713873483041	66.4280474588958	47.2282700902869	54.864864049703	97.5497956908651	70.4865852721935
ENSG00000224763.1	13.7713531250352	15.7036334746054	14.8444201794001	25.9935837882636	15.7427566967623	23.774774421538	18.2905866920372	24.9414070963146
ENSG00000224769.1	0.98366808035966	4.90738546081419	4.94814005980003	20.2172318353161	7.3466197918224	8.22972960745546	1.01614370511318	18.4349530711891
ENSG00000224773.2	26.5590381697108	43.1849920551648	35.6266084305602	25.0308584627723	30.4359962804071	41.1486480372773	49.7910415505457	24.9414070963146
ENSG00000224775.2	74.7587741073342	86.3699841103297	106.879825291681	85.6825539687206	78.7137834838115	114.301800103548	85.356071229507	87.837129339195
ENSG00000224781.1	987.602752681099	907.866310250624	557.160570733484	538.163456949605	917.277956864683	833.945933555486	572.088905978719	609.437860353427
ENSG00000224785.1	525.278754912058	592.812163666354	624.455275546764	618.069658965378	442.896221735579	590.711702935136	613.75079788836	524.853958026795
ENSG00000224786.1	3.93467232143864	3.92590836865135	5.93776807176004	3.85090130196497	5.24758556558743	1.82882880165677	13.2098681664713	0
ENSG00000224789.1	27.5427062500705	36.314652410025	20.7821882511601	33.6953863921935	29.3864791672896	46.6351344422476	18.2905866920372	30.3634521172526
ENSG00000224790.1	2.95100424107898	3.92590836865135	1.97925602392001	0.962725325491243	4.19806845246995	0.914414400828384	0	1.08440900418759
ENSG00000224796.1	7.86934464287728	2.94443127648851	0	0	9.44565401805738	4.57207200414192	1.01614370511318	0
ENSG00000224806.2	53.1180763394216	56.9256713454446	60.3673087295604	53.9126182275096	38.832133185347	54.864864049703	67.0654845374698	40.1231331549409
ENSG00000224810.1	0.98366808035966	0	0	0	0	0	1.01614370511318	1.08440900418759
ENSG00000224812.2	0.98366808035966	0	0	0	1.04951711311749	0	0	0
ENSG00000224818.1	26.5590381697108	16.6851105667682	6.92739608372005	6.7390772784387	33.5845476197596	18.2882880165677	4.06457482045271	8.67527203350074
ENSG00000224820.2	4.9183404017983	11.777725105954	9.89628011960007	6.7390772784387	10.4951711311749	12.8018016115974	19.3067303971504	10.8440900418759
ENSG00000224826.1	0	0	0	0.962725325491243	0	0.914414400828384	1.01614370511318	1.08440900418759
ENSG00000224831.2	724.963375225069	864.68131819546	1025.25462039057	930.955389750032	710.523085580538	838.518005559628	985.659393959783	849.092250278885
ENSG00000224834.1	110.170825000282	112.869865598726	146.464945770081	150.185150776634	120.694468008511	134.418916921772	173.760573574354	144.22639755695
ENSG00000224837.1	124.925846205677	143.295655455774	141.516805710281	160.775129357038	115.446882442924	138.076574525086	152.421555766977	143.141988552762
ENSG00000224839.1	0	2.94443127648851	0	0	1.04951711311749	2.74324320248515	2.03228741022636	0
